ID,Name,DoB,count,source
http://www.wikidata.org/entity/Q43379418,Hans Westenberg,1898-10-27,2,RM
http://www.wikidata.org/entity/Q66380829,Palayil Narayanan,1923-02-15,2,RM
http://www.wikidata.org/entity/Q94725914,Tony Tay,,2,RM
http://www.wikidata.org/entity/Q105322575,Swe Win,,2,RM
http://www.wikidata.org/entity/Q107189882,Pedro Orata,1899-02-27,2,RM
http://www.wikidata.org/entity/Q5116339,Chung To,,2,RM
http://www.wikidata.org/entity/Q5338330,Ediriweera Sarachchandra,1914-06-03,2,RM
http://www.wikidata.org/entity/Q5588379,Gour Kishore Ghosh,1923-06-20,2,RM
http://www.wikidata.org/entity/Q6271711,Jon Ungpakorn,1947-09-19,2,RM
http://www.wikidata.org/entity/Q6409644,Kim Yong-ki,1908-09-05,2,RM
http://www.wikidata.org/entity/Q7493030,Sheila Coronel,,2,RM
http://www.wikidata.org/entity/Q7675658,Tahrunessa Abdullah,1937-04-21,2,RM
http://www.wikidata.org/entity/Q7694181,Tee Tee Luce,1895-07-19,2,RM
http://www.wikidata.org/entity/Q7939159,Vo Tong Xuan,1940-09-06,2,RM
http://www.wikidata.org/entity/Q7982101,Welthy Honsinger Fisher,1879-09-18,2,RM
http://www.wikidata.org/entity/Q16258861,Yang Saing Koma,,1,RM
http://www.wikidata.org/entity/Q16864849,Romulo Davide,,1,RM
http://www.wikidata.org/entity/Q16866735,William Masterson,1910-01-01,1,RM
http://www.wikidata.org/entity/Q16885528,Yoon Hye-ran,1969-01-01,1,RM
http://www.wikidata.org/entity/Q16885574,Ambrosius Ruwindrijarto,,1,RM
http://www.wikidata.org/entity/Q16886459,Harold Ray Watson,1934-04-17,1,RM
http://www.wikidata.org/entity/Q17064533,Youk Chhang,1961-01-22,1,RM
http://www.wikidata.org/entity/Q18686546,Randy Halasan,1982-01-01,1,RM
http://www.wikidata.org/entity/Q18808331,Augustine Joung Kang,1923-10-08,1,RM
http://www.wikidata.org/entity/Q19560077,Christopher Bernido,,1,RM
http://www.wikidata.org/entity/Q19599757,Kayser Sung,1901-01-01,1,RM
http://www.wikidata.org/entity/Q19892095,Gus Borgeest,1909-10-01,1,RM
http://www.wikidata.org/entity/Q20640839,Tony Meloto,1950-01-17,1,RM
http://www.wikidata.org/entity/Q21009777,Keo Viphakone,1917-08-15,1,RM
http://www.wikidata.org/entity/Q21070226,Jose Vasquez Aguilar,1900-03-23,1,RM
http://www.wikidata.org/entity/Q21070315,Pablo Torres Tapia,1908-06-26,1,RM
http://www.wikidata.org/entity/Q21664898,Phon Sangsingkeo,1907-04-24,1,RM
http://www.wikidata.org/entity/Q23762138,Hsu Shih-chu,,1,RM
http://www.wikidata.org/entity/Q30070371,Kim Sun-tae,1941-09-09,1,RM
http://www.wikidata.org/entity/Q30693669,Raden Kodijat,1890-01-01,1,RM
http://www.wikidata.org/entity/Q56420221,Bharat Vatwani,,1,RM
http://www.wikidata.org/entity/Q91608580,Kommaly Chanthavong,1950-01-01,1,RM
http://www.wikidata.org/entity/Q99529233,Howard Dee,1930-01-01,1,RM
http://www.wikidata.org/entity/Q109558254,Raja Muhammad Alias,1932-08-10,1,RM
http://www.wikidata.org/entity/Q8063741,Zacarias Sarian,1901-01-01,1,RM
http://www.wikidata.org/entity/Q4723712,Alfredo Bengzon,,1,RM
http://www.wikidata.org/entity/Q4888168,Benjamin Abadiano,1963-02-11,1,RM
http://www.wikidata.org/entity/Q5723126,Henry Holland,1875-02-12,1,RM
http://www.wikidata.org/entity/Q7110518,Oung Chanthol,1967-01-01,1,RM
http://www.wikidata.org/entity/Q7563124,Sophon Supapong,,1,RM
http://www.wikidata.org/entity/Q7782549,Therdchai Jivacate,1941-01-01,1,RM
http://www.wikidata.org/entity/Q7827676,Toshihiro Takami,,1,RM
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,1884-10-11,139,UNHR
http://www.wikidata.org/entity/Q34413,Benazir Bhutto,1953-06-21,138,UNHR
http://www.wikidata.org/entity/Q1264,U Thant,1909-01-22,86,UNHR
http://www.wikidata.org/entity/Q239062,Winnie Madikizela-Mandela,1936-09-26,60,UNHR
http://www.wikidata.org/entity/Q328765,Taha Hussein,1889-11-14,46,UNHR
http://www.wikidata.org/entity/Q165405,Helen Suzman,1917-11-07,33,UNHR
http://www.wikidata.org/entity/Q334835,Sérgio Vieira de Mello,1948-03-15,31,UNHR
http://www.wikidata.org/entity/Q2166580,Seewoosagur Ramgoolam,1900-09-19,28,UNHR
http://www.wikidata.org/entity/Q299652,Estela Barnes de Carlotto,1930-10-22,27,UNHR
http://www.wikidata.org/entity/Q708795,Ramsey Clark,1927-12-18,27,UNHR
http://www.wikidata.org/entity/Q318479,Abel Muzorewa,1925-04-14,23,UNHR
http://www.wikidata.org/entity/Q239235,Louise Arbour,1947-02-10,22,UNHR
http://www.wikidata.org/entity/Q437403,John Peters Humphrey,1905-04-30,21,UNHR
http://www.wikidata.org/entity/Q465318,Dorothy Stang,1931-07-07,21,UNHR
http://www.wikidata.org/entity/Q1951764,Ra'ana Liaquat Ali Khan,1905-02-13,21,UNHR
http://www.wikidata.org/entity/Q123987,Prince Sadruddin Aga Khan,1933-01-17,20,UNHR
http://www.wikidata.org/entity/Q23021435,Julienne Lusenge,1958-01-01,18,UNHR
http://www.wikidata.org/entity/Q1398412,Leonidas Proaño,1910-01-29,14,UNHR
http://www.wikidata.org/entity/Q14448372,Biram Dah Abeid,1965-01-12,14,UNHR
http://www.wikidata.org/entity/Q137538,Deng Pufang,1944-04-16,13,UNHR
http://www.wikidata.org/entity/Q3187339,Joênia Wapichana,1974-04-01,12,UNHR
http://www.wikidata.org/entity/Q3429358,Ganesh Man Singh,1915-11-09,11,UNHR
http://www.wikidata.org/entity/Q15293951,Khadija Ryadi,1960-12-01,10,UNHR
http://www.wikidata.org/entity/Q15727488,Liisa Kauppinen,1939-05-12,8,UNHR
http://www.wikidata.org/entity/Q564004,Anna Šabatová,1951-06-23,7,UNHR
http://www.wikidata.org/entity/Q5901360,Mehrangiz Manoochehrian,1906-01-01,7,UNHR
http://www.wikidata.org/entity/Q374783,Sonia Picado Sotela,1936-12-20,6,UNHR
http://www.wikidata.org/entity/Q6140785,James P. Grant,1922-05-12,6,UNHR
http://www.wikidata.org/entity/Q15489745,Timothy Conigrave,1959-01-01,6,UNHR
http://www.wikidata.org/entity/Q1044641,Carolyn Gomes,1958-03-30,5,UNHR
http://www.wikidata.org/entity/Q3128235,Hassib Ben Ammar,1924-04-11,5,UNHR
http://www.wikidata.org/entity/Q3568179,Wilfred Jenks,1909-03-07,5,UNHR
http://www.wikidata.org/entity/Q10309548,José Gregori,1930-10-13,5,UNHR
http://www.wikidata.org/entity/Q19544756,Hiljmnijeta Apuk,1956-06-02,5,UNHR
http://www.wikidata.org/entity/Q5387848,Erica-Irene Daes,1925-09-18,4,UNHR
http://www.wikidata.org/entity/Q6073538,Petr Emelyanovich Nedbailo,1907-07-12,4,UNHR
http://www.wikidata.org/entity/Q7640362,Sunila Abeysekera,1952-01-01,4,UNHR
http://www.wikidata.org/entity/Q6782049,María Lavalle Urbina,1908-05-24,3,UNHR
http://www.wikidata.org/entity/Q351395,Adam Łopatka,1928-11-10,2,UNHR
http://www.wikidata.org/entity/Q5992450,Manuel Bianchi Gundián,1894-01-14,2,UNHR
http://www.wikidata.org/entity/Q19829171,Angelina Acheng Atyam,1946-01-01,2,UNHR
http://www.wikidata.org/entity/Q2250798,Schulamit König,1930-01-01,1,UNHR
http://www.wikidata.org/entity/Q19829174,Julio Tumiri Javier,,0,UNHR
http://www.wikidata.org/entity/Q36233,Václav Havel,1936-10-05,134,GPP
http://www.wikidata.org/entity/Q186525,Julius Nyerere,1922-04-13,83,GPP
http://www.wikidata.org/entity/Q230969,Coretta Scott King,1927-04-27,52,GPP
http://www.wikidata.org/entity/Q3595818,Wahiduddin Khan,1925-01-01,23,GPP
http://www.wikidata.org/entity/Q214271,Gerhard Fischer,1921-09-20,7,GPP
