ID,Name,count,DoB
http://www.wikidata.org/entity/Q529479,Jozef Adamec,27,1942-02-26
http://www.wikidata.org/entity/Q47085,Olga Fikotová,27,1932-11-13
http://www.wikidata.org/entity/Q57907,Heide Rosendahl,27,1947-02-14
http://www.wikidata.org/entity/Q347184,Roman Kreuziger,27,1986-05-06
http://www.wikidata.org/entity/Q41152,Akebono Tarō,26,1969-05-08
http://www.wikidata.org/entity/Q1162679,Daniel Scioli,26,1957-01-13
http://www.wikidata.org/entity/Q19364345,Katerina Tikhonova,26,1986-08-31
http://www.wikidata.org/entity/Q380050,Chuck Liddell,25,1969-12-17
http://www.wikidata.org/entity/Q388631,Ivan Hlinka,25,1950-01-26
http://www.wikidata.org/entity/Q508407,Frank Shorter,25,1947-10-31
http://www.wikidata.org/entity/Q1383333,Matúš Kozáčik,25,1983-12-27
http://www.wikidata.org/entity/Q62177,Hans Günter Winkler,25,1926-07-24
http://www.wikidata.org/entity/Q440237,Stan Mikita,24,1940-05-20
http://www.wikidata.org/entity/Q558630,Toghrul Asgarov,24,1992-09-17
http://www.wikidata.org/entity/Q714669,Oleg Taktarov,24,1967-08-26
http://www.wikidata.org/entity/Q17279884,Carlo Biotti,24,1901-06-05
http://www.wikidata.org/entity/Q56367677,Yuliia Paievska,24,1968-12-19
http://www.wikidata.org/entity/Q594863,Anton Tkáč,23,1951-03-30
http://www.wikidata.org/entity/Q328892,Rory Stewart,23,1973-01-03
http://www.wikidata.org/entity/Q361207,Jaroslav Šilhavý,23,1961-11-03
http://www.wikidata.org/entity/Q22128988,Haruka Kitaguchi,23,1998-03-16
http://www.wikidata.org/entity/Q54860781,Florian Munteanu,23,1990-01-01
http://www.wikidata.org/entity/Q463639,Ana Mendieta,22,1948-11-18
http://www.wikidata.org/entity/Q221185,Kateřina Emmons,22,1983-11-17
http://www.wikidata.org/entity/Q264664,Denis Urubko,22,1973-07-29
http://www.wikidata.org/entity/Q28549814,Felipe Drugovich,22,2000-05-23
http://www.wikidata.org/entity/Q914398,Robert Lang,21,1970-12-19
http://www.wikidata.org/entity/Q2743313,Kianoush Rostami,21,1991-07-23
http://www.wikidata.org/entity/Q4725739,Alice Bah Kuhnke,21,1971-12-21
http://www.wikidata.org/entity/Q471180,Tom Danielson,20,1978-03-13
http://www.wikidata.org/entity/Q612157,Czesław Lang,20,1955-05-17
http://www.wikidata.org/entity/Q203028,Tomáš Pospíchal,20,1936-06-26
http://www.wikidata.org/entity/Q254108,María Julia Mantilla,20,1984-07-10
http://www.wikidata.org/entity/Q1159127,Dan Millman,20,1946-02-22
http://www.wikidata.org/entity/Q3503911,Jan Jindra,20,1932-03-06
http://www.wikidata.org/entity/Q23658761,Parviz Nasibov,20,1998-08-18
http://www.wikidata.org/entity/Q598571,Oszkár Gerde,19,1883-07-08
http://www.wikidata.org/entity/Q672149,Arkady Vorobyov,19,1924-01-01
http://www.wikidata.org/entity/Q1385994,Jaroslav Holík,19,1942-08-03
http://www.wikidata.org/entity/Q890940,Bohumil Němeček,19,1938-01-02
http://www.wikidata.org/entity/Q950537,Karel Rada,19,1971-03-02
http://www.wikidata.org/entity/Q957327,Tomáš Šmíd,19,1956-05-20
http://www.wikidata.org/entity/Q1029029,Jiří Holík,19,1944-07-09
http://www.wikidata.org/entity/Q3395941,Alfred Lyttelton,19,1857-02-07
http://www.wikidata.org/entity/Q3435327,Magdalena Aicega,19,1973-11-01
http://www.wikidata.org/entity/Q3441227,Joseph Rantz,19,1914-03-31
http://www.wikidata.org/entity/Q30090663,Michael Cherry,19,1995-03-23
http://www.wikidata.org/entity/Q702841,Oldřich Machač,18,1946-04-18
http://www.wikidata.org/entity/Q703795,Martin Jakš,18,1986-09-06
